sensor,buoy,depth,day_of_year,month,temperature
Point Petre_Bottom,Point Petre,Bottom,3,January,4.758333333333334
Point Petre_Bottom,Point Petre,Bottom,4,January,4.4437500000000005
Point Petre_Bottom,Point Petre,Bottom,5,January,4.20625
Point Petre_Bottom,Point Petre,Bottom,6,January,4.575
Point Petre_Bottom,Point Petre,Bottom,7,January,4.329166666666667
Point Petre_Bottom,Point Petre,Bottom,8,January,4.220833333333332
Point Petre_Bottom,Point Petre,Bottom,9,January,4.235416666666667
Point Petre_Bottom,Point Petre,Bottom,10,January,4.20625
Point Petre_Bottom,Point Petre,Bottom,11,January,4.297916666666667
Point Petre_Bottom,Point Petre,Bottom,12,January,4.410416666666666
Point Petre_Bottom,Point Petre,Bottom,13,January,4.14375
Point Petre_Bottom,Point Petre,Bottom,14,January,3.85
Point Petre_Bottom,Point Petre,Bottom,15,January,3.76875
Point Petre_Bottom,Point Petre,Bottom,16,January,3.5208333333333335
Point Petre_Bottom,Point Petre,Bottom,17,January,3.2062500000000003
Point Petre_Bottom,Point Petre,Bottom,18,January,3.1458333333333335
Point Petre_Bottom,Point Petre,Bottom,19,January,2.95
Point Petre_Bottom,Point Petre,Bottom,20,January,2.9833333333333334
Point Petre_Bottom,Point Petre,Bottom,21,January,3.1375
Point Petre_Bottom,Point Petre,Bottom,22,January,2.8791666666666664
Point Petre_Bottom,Point Petre,Bottom,23,January,2.7937499999999997
Point Petre_Bottom,Point Petre,Bottom,24,January,2.5645833333333337
Point Petre_Bottom,Point Petre,Bottom,25,January,2.4208333333333334
Point Petre_Bottom,Point Petre,Bottom,26,January,2.1458333333333335
Point Petre_Bottom,Point Petre,Bottom,27,January,2.2375000000000003
Point Petre_Bottom,Point Petre,Bottom,28,January,2.4875
Point Petre_Bottom,Point Petre,Bottom,29,January,2.333333333333333
Point Petre_Bottom,Point Petre,Bottom,30,January,2.33125
Point Petre_Bottom,Point Petre,Bottom,31,January,2.2770833333333336
Point Petre_Bottom,Point Petre,Bottom,32,February,2.285416666666667
Point Petre_Bottom,Point Petre,Bottom,33,February,2.379166666666667
Point Petre_Bottom,Point Petre,Bottom,34,February,2.095833333333333
Point Petre_Bottom,Point Petre,Bottom,35,February,2.0291666666666663
Point Petre_Bottom,Point Petre,Bottom,36,February,2.0541666666666663
Point Petre_Bottom,Point Petre,Bottom,37,February,2.2229166666666664
Point Petre_Bottom,Point Petre,Bottom,38,February,1.9729166666666669
Point Petre_Bottom,Point Petre,Bottom,39,February,2.1
Point Petre_Bottom,Point Petre,Bottom,40,February,2.177083333333333
Point Petre_Bottom,Point Petre,Bottom,41,February,2.0291666666666663
Point Petre_Bottom,Point Petre,Bottom,42,February,2.1625
Point Petre_Bottom,Point Petre,Bottom,43,February,2.3958333333333335
Point Petre_Bottom,Point Petre,Bottom,44,February,2.2708333333333335
Point Petre_Bottom,Point Petre,Bottom,45,February,2.0479166666666666
Point Petre_Bottom,Point Petre,Bottom,46,February,2.095833333333333
Point Petre_Bottom,Point Petre,Bottom,47,February,1.6833333333333333
Point Petre_Bottom,Point Petre,Bottom,48,February,1.71875
Point Petre_Bottom,Point Petre,Bottom,49,February,1.6395833333333334
Point Petre_Bottom,Point Petre,Bottom,50,February,1.4479166666666667
Point Petre_Bottom,Point Petre,Bottom,51,February,1.5416666666666667
Point Petre_Bottom,Point Petre,Bottom,52,February,1.4666666666666666
Point Petre_Bottom,Point Petre,Bottom,53,February,1.7229166666666667
Point Petre_Bottom,Point Petre,Bottom,54,February,1.4354166666666666
Point Petre_Bottom,Point Petre,Bottom,55,February,1.3416666666666666
Point Petre_Bottom,Point Petre,Bottom,56,February,1.5875
Point Petre_Bottom,Point Petre,Bottom,57,February,1.4666666666666666
Point Petre_Bottom,Point Petre,Bottom,58,February,1.4833333333333334
Point Petre_Bottom,Point Petre,Bottom,59,February,1.5000000000000002
Point Petre_Bottom,Point Petre,Bottom,60,February,1.8375
Point Petre_Bottom,Point Petre,Bottom,60,March,1.1541666666666668
Point Petre_Bottom,Point Petre,Bottom,61,March,1.5458333333333336
Point Petre_Bottom,Point Petre,Bottom,62,March,1.4604166666666667
Point Petre_Bottom,Point Petre,Bottom,63,March,1.625
Point Petre_Bottom,Point Petre,Bottom,64,March,1.8875
Point Petre_Bottom,Point Petre,Bottom,65,March,1.9416666666666667
Point Petre_Bottom,Point Petre,Bottom,66,March,2.0166666666666666
Point Petre_Bottom,Point Petre,Bottom,67,March,2.0500000000000003
Point Petre_Bottom,Point Petre,Bottom,68,March,2.0708333333333333
Point Petre_Bottom,Point Petre,Bottom,69,March,2.066666666666667
Point Petre_Bottom,Point Petre,Bottom,70,March,1.8979166666666667
Point Petre_Bottom,Point Petre,Bottom,71,March,2.0375
Point Petre_Bottom,Point Petre,Bottom,72,March,2.0708333333333333
Point Petre_Bottom,Point Petre,Bottom,73,March,2.2750000000000004
Point Petre_Bottom,Point Petre,Bottom,74,March,2.1875
Point Petre_Bottom,Point Petre,Bottom,75,March,2.2979166666666666
Point Petre_Bottom,Point Petre,Bottom,76,March,2.3979166666666667
Point Petre_Bottom,Point Petre,Bottom,77,March,2.1770833333333335
Point Petre_Bottom,Point Petre,Bottom,78,March,1.8333333333333333
Point Petre_Bottom,Point Petre,Bottom,79,March,1.6854166666666668
Point Petre_Bottom,Point Petre,Bottom,80,March,1.6604166666666667
Point Petre_Bottom,Point Petre,Bottom,81,March,1.5979166666666667
Point Petre_Bottom,Point Petre,Bottom,82,March,1.675
Point Petre_Bottom,Point Petre,Bottom,83,March,1.6791666666666667
Point Petre_Bottom,Point Petre,Bottom,84,March,1.6875
Point Petre_Bottom,Point Petre,Bottom,85,March,1.8250000000000002
Point Petre_Bottom,Point Petre,Bottom,86,March,1.7687500000000003
Point Petre_Bottom,Point Petre,Bottom,87,March,1.9104166666666667
Point Petre_Bottom,Point Petre,Bottom,88,March,2.027083333333333
Point Petre_Bottom,Point Petre,Bottom,89,March,2.0624999999999996
Point Petre_Bottom,Point Petre,Bottom,90,March,2.066666666666667
Point Petre_Bottom,Point Petre,Bottom,91,March,2.4625
Point Petre_Bottom,Point Petre,Bottom,91,April,1.7
Point Petre_Bottom,Point Petre,Bottom,92,April,2.0395833333333333
Point Petre_Bottom,Point Petre,Bottom,93,April,2.1041666666666665
Point Petre_Bottom,Point Petre,Bottom,94,April,2.19375
Point Petre_Bottom,Point Petre,Bottom,95,April,2.220833333333333
Point Petre_Bottom,Point Petre,Bottom,96,April,2.4541666666666666
Point Petre_Bottom,Point Petre,Bottom,97,April,2.441666666666667
Point Petre_Bottom,Point Petre,Bottom,98,April,2.3999999999999995
Point Petre_Bottom,Point Petre,Bottom,99,April,2.4124999999999996
Point Petre_Bottom,Point Petre,Bottom,100,April,2.583333333333333
Point Petre_Bottom,Point Petre,Bottom,101,April,2.6395833333333334
Point Petre_Bottom,Point Petre,Bottom,102,April,2.6874999999999996
Point Petre_Bottom,Point Petre,Bottom,103,April,2.78125
Point Petre_Bottom,Point Petre,Bottom,104,April,2.8833333333333333
Point Petre_Bottom,Point Petre,Bottom,105,April,2.8625
Point Petre_Bottom,Point Petre,Bottom,106,April,2.947916666666667
Point Petre_Bottom,Point Petre,Bottom,107,April,3.0458333333333334
Point Petre_Bottom,Point Petre,Bottom,108,April,3.1
Point Petre_Bottom,Point Petre,Bottom,109,April,3.39375
Point Petre_Bottom,Point Petre,Bottom,110,April,3.5354166666666664
Point Petre_Bottom,Point Petre,Bottom,111,April,3.6
Point Petre_Bottom,Point Petre,Bottom,112,April,3.4979166666666663
Point Petre_Bottom,Point Petre,Bottom,113,April,3.5166666666666666
Point Petre_Bottom,Point Petre,Bottom,114,April,3.6354166666666665
Point Petre_Bottom,Point Petre,Bottom,115,April,3.8041666666666663
Point Petre_Bottom,Point Petre,Bottom,116,April,3.8208333333333333
Point Petre_Bottom,Point Petre,Bottom,117,April,3.8083333333333336
Point Petre_Bottom,Point Petre,Bottom,118,April,3.7979166666666666
Point Petre_Bottom,Point Petre,Bottom,119,April,3.975
Point Petre_Bottom,Point Petre,Bottom,120,April,4.058333333333334
Point Petre_Bottom,Point Petre,Bottom,121,April,4.4625
Point Petre_Bottom,Point Petre,Bottom,121,May,3.7625
Point Petre_Bottom,Point Petre,Bottom,122,May,4.127083333333333
Point Petre_Bottom,Point Petre,Bottom,123,May,4.1187499999999995
Point Petre_Bottom,Point Petre,Bottom,124,May,4.19375
Point Petre_Bottom,Point Petre,Bottom,125,May,4.14375
Point Petre_Bottom,Point Petre,Bottom,126,May,4.245833333333334
Point Petre_Bottom,Point Petre,Bottom,127,May,4.202083333333333
Point Petre_Bottom,Point Petre,Bottom,128,May,4.25
Point Petre_Bottom,Point Petre,Bottom,129,May,4.25
Point Petre_Bottom,Point Petre,Bottom,130,May,4.20625
Point Petre_Bottom,Point Petre,Bottom,131,May,4.225
Point Petre_Bottom,Point Petre,Bottom,132,May,4.233333333333333
Point Petre_Bottom,Point Petre,Bottom,133,May,4.208333333333333
Point Petre_Bottom,Point Petre,Bottom,134,May,4.216666666666667
Point Petre_Bottom,Point Petre,Bottom,135,May,4.279166666666667
Point Petre_Bottom,Point Petre,Bottom,136,May,4.2125
Point Petre_Bottom,Point Petre,Bottom,137,May,4.160416666666666
Point Petre_Bottom,Point Petre,Bottom,138,May,4.160416666666666
Point Petre_Bottom,Point Petre,Bottom,139,May,4.10625
Point Petre_Bottom,Point Petre,Bottom,140,May,4.147916666666666
Point Petre_Bottom,Point Petre,Bottom,141,May,4.197916666666667
Point Petre_Bottom,Point Petre,Bottom,142,May,4.1812499999999995
Point Petre_Bottom,Point Petre,Bottom,143,May,4.258333333333334
Point Petre_Bottom,Point Petre,Bottom,144,May,4.235416666666667
Point Petre_Bottom,Point Petre,Bottom,145,May,4.2
Point Petre_Bottom,Point Petre,Bottom,146,May,4.14375
Point Petre_Bottom,Point Petre,Bottom,147,May,4.152083333333334
Point Petre_Bottom,Point Petre,Bottom,148,May,4.166666666666666
Point Petre_Bottom,Point Petre,Bottom,149,May,4.222916666666666
Point Petre_Bottom,Point Petre,Bottom,150,May,4.172916666666667
Point Petre_Bottom,Point Petre,Bottom,151,May,4.216666666666667
Point Petre_Bottom,Point Petre,Bottom,152,May,4.529166666666667
Point Petre_Bottom,Point Petre,Bottom,152,June,3.8874999999999997
Point Petre_Bottom,Point Petre,Bottom,153,June,4.147916666666666
Point Petre_Bottom,Point Petre,Bottom,154,June,4.260416666666667
Point Petre_Bottom,Point Petre,Bottom,155,June,4.535416666666666
Point Petre_Bottom,Point Petre,Bottom,156,June,4.491666666666666
Point Petre_Bottom,Point Petre,Bottom,157,June,4.6083333333333325
Point Petre_Bottom,Point Petre,Bottom,158,June,4.583333333333333
Point Petre_Bottom,Point Petre,Bottom,159,June,4.425
Point Petre_Bottom,Point Petre,Bottom,160,June,4.264583333333333
Point Petre_Bottom,Point Petre,Bottom,161,June,4.14375
Point Petre_Bottom,Point Petre,Bottom,162,June,4.233333333333333
Point Petre_Bottom,Point Petre,Bottom,163,June,4.61875
Point Petre_Bottom,Point Petre,Bottom,164,June,4.0249999999999995
Point Petre_Bottom,Point Petre,Bottom,165,June,3.925
Point Petre_Bottom,Point Petre,Bottom,166,June,3.9416666666666664
Point Petre_Bottom,Point Petre,Bottom,167,June,3.8041666666666667
Point Petre_Bottom,Point Petre,Bottom,168,June,3.8916666666666666
Point Petre_Bottom,Point Petre,Bottom,169,June,3.970833333333333
Point Petre_Bottom,Point Petre,Bottom,170,June,4.054166666666666
Point Petre_Bottom,Point Petre,Bottom,171,June,4.3125
Point Petre_Bottom,Point Petre,Bottom,172,June,4.366666666666667
Point Petre_Bottom,Point Petre,Bottom,173,June,4.316666666666666
Point Petre_Bottom,Point Petre,Bottom,174,June,4.3875
Point Petre_Bottom,Point Petre,Bottom,175,June,4.279166666666667
Point Petre_Bottom,Point Petre,Bottom,176,June,4.158333333333333
Point Petre_Bottom,Point Petre,Bottom,177,June,4.1
Point Petre_Bottom,Point Petre,Bottom,178,June,4.1
Point Petre_Bottom,Point Petre,Bottom,179,June,4.191666666666666
Point Petre_Bottom,Point Petre,Bottom,180,June,4.2
Point Petre_Bottom,Point Petre,Bottom,181,June,4.855882352941176
Point Petre_Bottom,Point Petre,Bottom,182,July,4.564583333333333
Point Petre_Bottom,Point Petre,Bottom,183,July,4.958333333333333
Point Petre_Bottom,Point Petre,Bottom,184,July,5.075
Point Petre_Bottom,Point Petre,Bottom,185,July,4.860416666666667
Point Petre_Bottom,Point Petre,Bottom,186,July,4.885416666666667
Point Petre_Bottom,Point Petre,Bottom,187,July,4.754166666666666
Point Petre_Bottom,Point Petre,Bottom,188,July,4.6375
Point Petre_Bottom,Point Petre,Bottom,189,July,4.629166666666666
Point Petre_Bottom,Point Petre,Bottom,190,July,4.485416666666667
Point Petre_Bottom,Point Petre,Bottom,191,July,4.672916666666667
Point Petre_Bottom,Point Petre,Bottom,192,July,4.579166666666667
Point Petre_Bottom,Point Petre,Bottom,193,July,4.45
Point Petre_Bottom,Point Petre,Bottom,194,July,4.629166666666666
Point Petre_Bottom,Point Petre,Bottom,195,July,4.622916666666667
Point Petre_Bottom,Point Petre,Bottom,196,July,5.3500000000000005
Point Petre_Bottom,Point Petre,Bottom,197,July,5.385416666666666
Point Petre_Bottom,Point Petre,Bottom,198,July,5.06875
Point Petre_Bottom,Point Petre,Bottom,199,July,4.954166666666667
Point Petre_Bottom,Point Petre,Bottom,200,July,4.772916666666666
Point Petre_Bottom,Point Petre,Bottom,201,July,4.777083333333334
Point Petre_Bottom,Point Petre,Bottom,202,July,4.660416666666666
Point Petre_Bottom,Point Petre,Bottom,203,July,4.620833333333334
Point Petre_Bottom,Point Petre,Bottom,204,July,4.835416666666667
Point Petre_Bottom,Point Petre,Bottom,205,July,5.025
Point Petre_Bottom,Point Petre,Bottom,206,July,5.0625
Point Petre_Bottom,Point Petre,Bottom,207,July,4.879166666666666
Point Petre_Bottom,Point Petre,Bottom,208,July,5.120833333333334
Point Petre_Bottom,Point Petre,Bottom,209,July,5.347916666666666
Point Petre_Bottom,Point Petre,Bottom,210,July,4.945833333333334
Point Petre_Bottom,Point Petre,Bottom,211,July,4.885416666666667
Point Petre_Bottom,Point Petre,Bottom,212,July,4.695833333333333
Point Petre_Bottom,Point Petre,Bottom,213,August,4.658333333333333
Point Petre_Bottom,Point Petre,Bottom,214,August,4.5125
Point Petre_Bottom,Point Petre,Bottom,215,August,4.53125
Point Petre_Bottom,Point Petre,Bottom,216,August,4.7375
Point Petre_Bottom,Point Petre,Bottom,217,August,4.55625
Point Petre_Bottom,Point Petre,Bottom,218,August,4.40625
Point Petre_Bottom,Point Petre,Bottom,219,August,4.639583333333333
Point Petre_Bottom,Point Petre,Bottom,220,August,4.508333333333333
Point Petre_Bottom,Point Petre,Bottom,221,August,4.345833333333333
Point Petre_Bottom,Point Petre,Bottom,222,August,4.489583333333333
Point Petre_Bottom,Point Petre,Bottom,223,August,4.460416666666666
Point Petre_Bottom,Point Petre,Bottom,224,August,4.533333333333333
Point Petre_Bottom,Point Petre,Bottom,225,August,4.847916666666666
Point Petre_Bottom,Point Petre,Bottom,226,August,4.767857142857143
Point Petre_Bottom,Point Petre,Bottom,227,August,4.729166666666667
Point Petre_Bottom,Point Petre,Bottom,228,August,4.583333333333333
Point Petre_Bottom,Point Petre,Bottom,229,August,4.3
Point Petre_Bottom,Point Petre,Bottom,230,August,4.15
Point Petre_Bottom,Point Petre,Bottom,231,August,3.970833333333333
Point Petre_Bottom,Point Petre,Bottom,232,August,4.241666666666667
Point Petre_Bottom,Point Petre,Bottom,233,August,4.777083333333334
Point Petre_Bottom,Point Petre,Bottom,234,August,4.814583333333333
Point Petre_Bottom,Point Petre,Bottom,235,August,4.610416666666667
Point Petre_Bottom,Point Petre,Bottom,236,August,4.51875
Point Petre_Bottom,Point Petre,Bottom,237,August,4.397916666666667
Point Petre_Bottom,Point Petre,Bottom,238,August,4.254166666666666
Point Petre_Bottom,Point Petre,Bottom,239,August,4.133333333333333
Point Petre_Bottom,Point Petre,Bottom,240,August,4.19375
Point Petre_Bottom,Point Petre,Bottom,241,August,4.195833333333333
Point Petre_Bottom,Point Petre,Bottom,242,August,4.13125
Point Petre_Bottom,Point Petre,Bottom,243,August,4.04375
Point Petre_Bottom,Point Petre,Bottom,244,September,4.089583333333334
Point Petre_Bottom,Point Petre,Bottom,245,September,4.29375
Point Petre_Bottom,Point Petre,Bottom,246,September,4.995833333333333
Point Petre_Bottom,Point Petre,Bottom,247,September,4.7375
Point Petre_Bottom,Point Petre,Bottom,248,September,4.452083333333333
Point Petre_Bottom,Point Petre,Bottom,249,September,4.41875
Point Petre_Bottom,Point Petre,Bottom,250,September,4.322916666666666
Point Petre_Bottom,Point Petre,Bottom,251,September,4.275
Point Petre_Bottom,Point Petre,Bottom,252,September,4.1875
Point Petre_Bottom,Point Petre,Bottom,253,September,4.202083333333333
Point Petre_Bottom,Point Petre,Bottom,254,September,4.195833333333333
Point Petre_Bottom,Point Petre,Bottom,255,September,4.122916666666667
Point Petre_Bottom,Point Petre,Bottom,256,September,4.11875
Point Petre_Bottom,Point Petre,Bottom,257,September,3.966666666666667
Point Petre_Bottom,Point Petre,Bottom,258,September,4.00625
Point Petre_Bottom,Point Petre,Bottom,259,September,4.108333333333333
Point Petre_Bottom,Point Petre,Bottom,260,September,4.44375
Point Petre_Bottom,Point Petre,Bottom,261,September,4.710416666666666
Point Petre_Bottom,Point Petre,Bottom,262,September,4.591666666666667
Point Petre_Bottom,Point Petre,Bottom,263,September,4.560416666666667
Point Petre_Bottom,Point Petre,Bottom,264,September,4.879166666666666
Point Petre_Bottom,Point Petre,Bottom,265,September,5.2125
Point Petre_Bottom,Point Petre,Bottom,266,September,4.9750000000000005
Point Petre_Bottom,Point Petre,Bottom,267,September,5.066666666666666
Point Petre_Bottom,Point Petre,Bottom,268,September,5.56875
Point Petre_Bottom,Point Petre,Bottom,269,September,5.5875
Point Petre_Bottom,Point Petre,Bottom,270,September,4.695833333333333
Point Petre_Bottom,Point Petre,Bottom,271,September,5.6708333333333325
Point Petre_Bottom,Point Petre,Bottom,272,September,5.604166666666665
Point Petre_Bottom,Point Petre,Bottom,273,September,5.333333333333333
Point Petre_Bottom,Point Petre,Bottom,274,October,5.76875
Point Petre_Bottom,Point Petre,Bottom,275,October,5.839583333333333
Point Petre_Bottom,Point Petre,Bottom,276,October,5.04375
Point Petre_Bottom,Point Petre,Bottom,277,October,4.514583333333333
Point Petre_Bottom,Point Petre,Bottom,278,October,4.389583333333333
Point Petre_Bottom,Point Petre,Bottom,279,October,4.40625
Point Petre_Bottom,Point Petre,Bottom,280,October,4.470833333333333
Point Petre_Bottom,Point Petre,Bottom,281,October,4.295833333333333
Point Petre_Bottom,Point Petre,Bottom,282,October,4.179166666666666
Point Petre_Bottom,Point Petre,Bottom,283,October,6.7437499999999995
Point Petre_Bottom,Point Petre,Bottom,284,October,9.341666666666665
Point Petre_Bottom,Point Petre,Bottom,285,October,10.118749999999999
Point Petre_Bottom,Point Petre,Bottom,286,October,10.441666666666666
Point Petre_Bottom,Point Petre,Bottom,287,October,8.995833333333334
Point Petre_Bottom,Point Petre,Bottom,288,October,9.222916666666666
Point Petre_Bottom,Point Petre,Bottom,289,October,5.602083333333334
Point Petre_Bottom,Point Petre,Bottom,290,October,5.98125
Point Petre_Bottom,Point Petre,Bottom,291,October,6.110416666666667
Point Petre_Bottom,Point Petre,Bottom,292,October,5.80625
Point Petre_Bottom,Point Petre,Bottom,293,October,5.84375
Point Petre_Bottom,Point Petre,Bottom,294,October,6.120833333333334
Point Petre_Bottom,Point Petre,Bottom,295,October,7.606250000000002
Point Petre_Bottom,Point Petre,Bottom,296,October,8.239583333333334
Point Petre_Bottom,Point Petre,Bottom,297,October,9.516666666666666
Point Petre_Bottom,Point Petre,Bottom,298,October,11.766666666666666
Point Petre_Bottom,Point Petre,Bottom,299,October,10.316666666666668
Point Petre_Bottom,Point Petre,Bottom,300,October,7.116666666666666
Point Petre_Bottom,Point Petre,Bottom,301,October,6.270833333333333
Point Petre_Bottom,Point Petre,Bottom,302,October,6.8875
Point Petre_Bottom,Point Petre,Bottom,303,October,7.097916666666666
Point Petre_Bottom,Point Petre,Bottom,304,October,6.727083333333334
Point Petre_Bottom,Point Petre,Bottom,305,November,5.8687499999999995
Point Petre_Bottom,Point Petre,Bottom,306,November,5.508333333333333
Point Petre_Bottom,Point Petre,Bottom,307,November,5.135416666666666
Point Petre_Bottom,Point Petre,Bottom,308,November,5.066666666666666
Point Petre_Bottom,Point Petre,Bottom,309,November,5.13125
Point Petre_Bottom,Point Petre,Bottom,310,November,5.529166666666667
Point Petre_Bottom,Point Petre,Bottom,311,November,7.308333333333334
Point Petre_Bottom,Point Petre,Bottom,312,November,5.8812500000000005
Point Petre_Bottom,Point Petre,Bottom,313,November,7.014583333333333
Point Petre_Bottom,Point Petre,Bottom,314,November,6.4
Point Petre_Bottom,Point Petre,Bottom,315,November,5.00625
Point Petre_Bottom,Point Petre,Bottom,316,November,5.8625
Point Petre_Bottom,Point Petre,Bottom,317,November,5.672916666666667
Point Petre_Bottom,Point Petre,Bottom,318,November,5.647916666666667
Point Petre_Bottom,Point Petre,Bottom,319,November,6.058333333333334
Point Petre_Bottom,Point Petre,Bottom,320,November,8.072916666666666
Point Petre_Bottom,Point Petre,Bottom,321,November,8.164583333333333
Point Petre_Bottom,Point Petre,Bottom,322,November,5.7354166666666675
Point Petre_Bottom,Point Petre,Bottom,323,November,5.085416666666666
Point Petre_Bottom,Point Petre,Bottom,324,November,5.039583333333333
Point Petre_Bottom,Point Petre,Bottom,325,November,6.3125
Point Petre_Bottom,Point Petre,Bottom,326,November,8.16875
Point Petre_Bottom,Point Petre,Bottom,327,November,9.13125
Point Petre_Bottom,Point Petre,Bottom,328,November,7.279166666666667
Point Petre_Bottom,Point Petre,Bottom,329,November,6.95625
Point Petre_Bottom,Point Petre,Bottom,330,November,6.179166666666665
Point Petre_Bottom,Point Petre,Bottom,331,November,6.329166666666667
Point Petre_Bottom,Point Petre,Bottom,332,November,6.420833333333334
Point Petre_Bottom,Point Petre,Bottom,333,November,6.508333333333333
Point Petre_Bottom,Point Petre,Bottom,334,November,7.089583333333334
Point Petre_Bottom,Point Petre,Bottom,335,December,7.266666666666667
Point Petre_Bottom,Point Petre,Bottom,336,December,6.725
Point Petre_Bottom,Point Petre,Bottom,337,December,6.58125
Point Petre_Bottom,Point Petre,Bottom,338,December,7.014583333333333
Point Petre_Bottom,Point Petre,Bottom,339,December,6.770833333333333
Point Petre_Bottom,Point Petre,Bottom,340,December,6.654166666666667
Point Petre_Bottom,Point Petre,Bottom,341,December,6.45625
Point Petre_Bottom,Point Petre,Bottom,342,December,6.508333333333334
Point Petre_Bottom,Point Petre,Bottom,343,December,6.479166666666667
Point Petre_Bottom,Point Petre,Bottom,344,December,6.854166666666667
Point Petre_Bottom,Point Petre,Bottom,345,December,7.095833333333333
Point Petre_Bottom,Point Petre,Bottom,346,December,6.854166666666667
Point Petre_Bottom,Point Petre,Bottom,347,December,5.352083333333333
Point Petre_Bottom,Point Petre,Bottom,348,December,5.364583333333335
Point Petre_Bottom,Point Petre,Bottom,349,December,5.49375
Point Petre_Bottom,Point Petre,Bottom,350,December,5.84375
Point Petre_Bottom,Point Petre,Bottom,351,December,5.918749999999999
Point Petre_Bottom,Point Petre,Bottom,352,December,6.185416666666667
Point Petre_Bottom,Point Petre,Bottom,353,December,5.964583333333334
Point Petre_Bottom,Point Petre,Bottom,354,December,5.664583333333333
Point Petre_Bottom,Point Petre,Bottom,355,December,5.49375
Point Petre_Bottom,Point Petre,Bottom,356,December,5.935416666666667
Point Petre_Bottom,Point Petre,Bottom,357,December,5.685416666666667
Point Petre_Bottom,Point Petre,Bottom,358,December,5.066666666666666
Point Petre_Bottom,Point Petre,Bottom,359,December,4.891666666666667
Point Petre_Bottom,Point Petre,Bottom,360,December,4.697916666666666
Point Petre_Bottom,Point Petre,Bottom,361,December,4.595833333333333
Point Petre_Bottom,Point Petre,Bottom,362,December,4.4312499999999995
Point Petre_Bottom,Point Petre,Bottom,363,December,4.704166666666666
Point Petre_Bottom,Point Petre,Bottom,364,December,4.722916666666667
Point Petre_Bottom,Point Petre,Bottom,365,December,4.520833333333333
Point Petre_Surface,Point Petre,Surface,1,January,5.268397916666667
Point Petre_Surface,Point Petre,Surface,2,January,5.332566666666667
Point Petre_Surface,Point Petre,Surface,3,January,5.5805291666666665
Point Petre_Surface,Point Petre,Surface,4,January,5.2685312500000006
Point Petre_Surface,Point Petre,Surface,5,January,5.044512499999998
Point Petre_Surface,Point Petre,Surface,6,January,5.131458333333333
Point Petre_Surface,Point Petre,Surface,7,January,4.798795833333334
Point Petre_Surface,Point Petre,Surface,8,January,4.645129166666668
Point Petre_Surface,Point Petre,Surface,9,January,4.730766666666665
Point Petre_Surface,Point Petre,Surface,10,January,4.748172916666668
Point Petre_Surface,Point Petre,Surface,11,January,4.797164583333334
Point Petre_Surface,Point Petre,Surface,12,January,5.001774999999999
Point Petre_Surface,Point Petre,Surface,13,January,4.538043750000001
Point Petre_Surface,Point Petre,Surface,14,January,4.265785416666666
Point Petre_Surface,Point Petre,Surface,15,January,4.2590875
Point Petre_Surface,Point Petre,Surface,16,January,3.9577270833333333
Point Petre_Surface,Point Petre,Surface,17,January,3.6804083333333333
Point Petre_Surface,Point Petre,Surface,18,January,3.60298125
Point Petre_Surface,Point Petre,Surface,19,January,3.2101208333333333
Point Petre_Surface,Point Petre,Surface,20,January,3.5968770833333332
Point Petre_Surface,Point Petre,Surface,21,January,3.3377666666666665
Point Petre_Surface,Point Petre,Surface,22,January,2.606854166666666
Point Petre_Surface,Point Petre,Surface,23,January,2.7907291666666665
Point Petre_Surface,Point Petre,Surface,24,January,2.9565125
Point Petre_Surface,Point Petre,Surface,25,January,2.7958354166666664
Point Petre_Surface,Point Petre,Surface,26,January,2.6407125
Point Petre_Surface,Point Petre,Surface,27,January,2.7047729166666667
Point Petre_Surface,Point Petre,Surface,28,January,2.8669687500000003
Point Petre_Surface,Point Petre,Surface,29,January,2.6887041666666667
Point Petre_Surface,Point Petre,Surface,30,January,2.7422875
Point Petre_Surface,Point Petre,Surface,31,January,2.7751833333333336
Point Petre_Surface,Point Petre,Surface,32,February,2.6670166666666666
Point Petre_Surface,Point Petre,Surface,33,February,2.4698625
Point Petre_Surface,Point Petre,Surface,34,February,2.2477145833333334
Point Petre_Surface,Point Petre,Surface,35,February,2.139166666666667
Point Petre_Surface,Point Petre,Surface,36,February,2.2602791666666673
Point Petre_Surface,Point Petre,Surface,37,February,1.9741104166666672
Point Petre_Surface,Point Petre,Surface,38,February,2.1785666666666668
Point Petre_Surface,Point Petre,Surface,39,February,2.0181187499999993
Point Petre_Surface,Point Petre,Surface,40,February,2.100097916666667
Point Petre_Surface,Point Petre,Surface,41,February,2.3019999999999996
Point Petre_Surface,Point Petre,Surface,42,February,2.3120458333333334
Point Petre_Surface,Point Petre,Surface,43,February,2.3253770833333336
Point Petre_Surface,Point Petre,Surface,44,February,2.09029375
Point Petre_Surface,Point Petre,Surface,45,February,2.305570833333334
Point Petre_Surface,Point Petre,Surface,46,February,2.17208125
Point Petre_Surface,Point Petre,Surface,47,February,2.056295833333334
Point Petre_Surface,Point Petre,Surface,48,February,2.188564583333334
Point Petre_Surface,Point Petre,Surface,49,February,2.0258645833333335
Point Petre_Surface,Point Petre,Surface,50,February,1.8744708333333333
Point Petre_Surface,Point Petre,Surface,51,February,1.749922916666667
Point Petre_Surface,Point Petre,Surface,52,February,2.0150187500000003
Point Petre_Surface,Point Petre,Surface,53,February,2.2259708333333337
Point Petre_Surface,Point Petre,Surface,54,February,1.8702895833333337
